SUBLD,Subtract Leading Digit,160,2062,2062
COOK82B,Balanced Array,774,2063,2063
MARCAPS,Markers and Caps,864,2063,2063
FILLMTR,Fill The Matrix,2502,2064,2064
GUZAC,GukiZ and Candies,892,2065,2065
L4,Circle of towers,111,2065,2065
L1,Cell Phone Towers ,78,2065,2065
TRAINPLN,Training Plans,1822,2065,2065
POINTMEE,2-D Point Meeting,3245,2066,2066
CHIEFETT,Pleasing Chief,214,2066,2066
SUMNCR,Summation over nCr,310,2066,2066
SPRNMBRS,Super Numbers,1029,2066,2066
RRPLAYER,Player,1383,2067,2067
PUMPWAT,Pumping Water,1381,2068,2068
CLOST,Churu and lost string,741,2068,2068
APARTS,Washing Windows,1569,2068,2068
DIVMAC,Dividing Machine,2620,2069,2069
CHEFDICE,Chef and Dice,647,2069,2069
RECTLOVE,Rectangles of Love,1016,2071,2071
ISS,An Interesting Sequence,4329,2071,2071
SLAEL,Second Largest Element,489,2071,2071
J5,Magic Strings,56,2071,2071
BURGER,Double Burgers,1734,2072,2072
TABGAME,Table Game,1440,2072,2072
AGCY,Angry Cyborg,1218,2072,2072
CSUBS,Chef and Subarrays,3426,2074,2074
COMAS,Chef and Meatballs,1136,2074,2074
ICM0003,Infinite polygons,681,2075,2075
SPLITANDSUM,Split AND Sum,2161,2075,2075
STRBIT,How to Repaint a Fence,868,2077,2077
J4,Effective Sets,86,2078,2078
MSTONES,Milestones,237,2078,2078
A4,The Rise and Fall of Power,360,2078,2078
MLIS,Maximizing LIS,1985,2079,2079
CFXORB,Chef Find XOR Beautiful,1691,2080,2080
FIXPTS,Fixed Points,1150,2080,2080
STRADJ,String Game,2435,2080,2080
EXPTREE,Tree Expectancy,1384,2081,2081
CUBE,Cube Cakes,989,2081,2081
KSUBSUM,Makx Sum,864,2081,2081
SCHEDULE,Cooking Schedule,1788,2081,2081
TWOGRS,Two Groups,1397,2082,2082
MAXNUM3,Maximum Number,1260,2083,2083
GROUPING,Grouping Chefs,100,2083,2083
PERMUTE,Just Some Permutations 3,709,2083,2083
CIELMAP,Ciel and Map,328,2084,2084
TSPAGAIN,Travelling Salesman Again !,178,2085,2085
MSNG,Missing Number,2059,2086,2086
THREEPTS,Three Points,1122,2087,2087
SJ1,Playing with Numbers,2792,2087,2087
RESTOCK,Restock,146,2088,2088
CHSQARR,Chef and Rectangle Array,1603,2088,2088
TREE,Tree Counting,538,2089,2089
SMPLSUM,Simple Sum,1482,2089,2089
GOTHAM,C - Mission Gotham,1180,2090,2090
LENTMO,Lent Money,1902,2091,2091
PPERM,Prime Permutations,1559,2092,2092
LUCKY8,Little Elephant and Product,437,2093,2093
ALLSUB,All Substrings,1210,2094,2094
H3,Congruent triangles,67,2094,2094
FPE,Full Path Eraser,1019,2094,2094
RECHEND,Can You Reach The End,1776,2095,2095
D2,The Lucky Draw,451,2096,2096
BPS,Beats and Pieces,484,2097,2097
PARCOS,Cosine Partition Function,219,2097,2097
MAXPR,Maxim and Progressions,1610,2098,2098
PARALLEL,Parallel Computing,312,2099,2099
KMHAMHA,Kamehameha,1013,2099,2099
CHAIRS,Chairs,586,2100,2100
CHEFOFR,Offer for Chef,387,2100,2100
FRIEMEET,Friends Meeting,959,2100,2100
CBARS,A Wonderful Chocolate,404,2100,2100
SUBARRAYXOR,Non Zero Subarray Xor,3267,2101,2101
SUBPRNJL,Yet Again a Subarray Problem,2616,2102,2102
C3,Prime words,62,2104,2104
RIPPLE,Ripple-Carry Adder,118,2104,2104
STRSUB,Count Substrings,5600,2105,2105
AMSGAME2,Subtraction Game 2,2080,2105,2105
HAPPY,Happy Days,77,2105,2105
CHGIFT1,Chef and Gift,801,2105,2105
PACKBAND,Packing the Golden Triangles,281,2106,2106
SEQUENCE,Integer Sequences,61,2106,2106
ODDBIN,Odd Binomial Coefficients,80,2107,2107
CHSIGN,Change the Signs,1049,2107,2107
BBSYSTEM,Box and Ball System,372,2107,2107
TRAVELLING,Travelling in the Graph,2184,2108,2108
FLYMODE,Fly height mode,384,2109,2109
A6,Some More Homework,209,2109,2109
CRASUB,Crazy Subsequences,1153,2111,2111
EVIPRO,The Evil Professor,884,2112,2112
RISK,Maximum Size,4356,2113,2113
PCJ18D,Chef and Cookies,356,2114,2114
LEPAINT,Little Elephant and Painting,1410,2114,2114
TREES,Trees Again,146,2114,2114
CANDYGAM,Candy Collecting Game,425,2115,2115
CARDSHUF,Card Shuffle,607,2115,2115
SURCHESS,Chef and Surprise Chessboard,1539,2116,2116
GMEDIAN,Good Median,1451,2116,2116
MOU1H,Mountain Holidays,944,2116,2116
FLOORI4,Flooring,1302,2116,2116
BULBS,Bulbs and Wires,1465,2116,2116
COUPON,Online Shopping,996,2117,2117
A3,The Guessing Game,234,2120,2120
UGLYF,Sherlock and the Ugly Flower,644,2121,2121
CHEFWORD,Chef and Words,1069,2121,2121
MULGAME,Multiple Games,3181,2123,2123
COALSCAM,Coal Scam,990,2124,2124
QSET,Queries on the String,1781,2125,2125
USF,Useful Number,565,2126,2126
CRZYSUBSTR,Crazy Substrings,1130,2126,2126
CHEFCCYL,Chef and Cycled Cycles,1340,2127,2127
TOURNAM,Tennis Tournament,359,2127,2127
GCD_LCM,Secret Machine Mania,1263,2128,2128
SSTORY,A Story with Strings,1388,2129,2129
LUCKY9,Lucky Balance,345,2129,2129
FAPF,Firdavs and Planet F,521,2132,2132
PERCAPTA,Per Capita Income,2633,2132,2132
TOURISTS,Tourists in Mancunia,1382,2133,2133
CHEFGRUP,Professor X and Grouping of Numbers,203,2133,2133
PCJ18E,Chef and Sorting,490,2133,2133
DIS,Distances,1134,2134,2134
XORED,Retrieve back the Array,2769,2134,2134
C1,Swapping mismatches,64,2135,2135
CROADS,Roads in Chefland,1708,2136,2136
PRMQ,Chef and Prime Queries,1740,2138,2138
SIGNTURE,Signature,589,2138,2138
SPECIES,Bear and Species,603,2139,2139
DCGAME,Devu And Churu ,1291,2139,2139
KBALANCE,K - balanced string,1560,2140,2140
FUNC,Chef and Functions,1493,2141,2141
BIT2B,B - Candy Love,465,2143,2143
DIFSUBARRAYS,Different Subarrays Rearrange,1046,2145,2145
CHFQUEUE,Chefs in Queue,8662,2146,2146
TTUPLE,Operations on a Tuple,3311,2146,2146
SWAPPALI,Swapping to Palindrome,1716,2147,2147
CHEFDIV,Chef and Divisor Tree,1271,2148,2148
OETW,OneTwo,1461,2149,2149
SEREJA,Sereja and Data Structures ,403,2149,2149
CORRCHK,Statements Checking,155,2151,2151
SMARKET,Stable market,1224,2151,2151
JABO,Jam Board,594,2151,2151
MEXUM,Positive Mex,2174,2153,2153
STRPERM,Strict Permutation,1447,2155,2155
GCDANDLCM,Gcd and Lcm  ,899,2157,2157
SUBMEXS,Chef and Subtree MEXs,1281,2158,2158
CHFRAN,Chefina and Ranges,1616,2159,2159
A7,A Christmas Pizza Puzzle,51,2159,2159
REBXOR,Nikitosh and xor,1470,2160,2160
G5,Chemical reactions,32,2161,2161
CHEFSSET,Chef and Square Set,379,2162,2162
EQUALIZ,Equalization,347,2162,2162
CHRL3,Chef and Numbers,485,2163,2163
CHEFSHOPPING,Chef Goes Shopping,1556,2164,2164
TASHIFT,Shift The String,2910,2167,2167
MNDIGSUM,Minimize Digit Sum,4962,2167,2167
SPATH3,Another Shortest Paths Problem,1378,2168,2168
PPCTS,Puppy and Catchers,402,2168,2168
ARRANGE2,Rearranging Digits,85,2168,2168
ANUGCD,Maximum number, GCD condition,1035,2169,2169
CARLOS,Inversion sorting,983,2169,2169
TRIPLE_INVS,Triple Inversions,715,2169,2169
ADDMUL,Addition and Multiplication,1659,2169,2169
C5,An interesting subsequence,99,2170,2170
PILGRIMS,D - Pilgrims Destination,772,2170,2170
CCD,Increase 2 consecutive characters,1644,2171,2171
MAGICSTONE,The Magical Stone,599,2171,2171
CUTPLANT,Cutting Plants,1123,2172,2172
BYTESHOP,Bytelandian Shoppers,67,2174,2174
CHEFARRB,Chef and Subarrays,570,2174,2174
D3,The battlefield,55,2175,2175
J6,Help the judge,57,2175,2175
CHEFCK,Chef and Cake,1007,2175,2175
SEAKAM,Sereja and Salesman,753,2175,2175
TKCHOCS,Collect the Chocolate Chips,173,2176,2176
PLUS,Maximum Plus,507,2177,2177
TREESORT,Sort the Leaves,532,2177,2177
INVSMOD2,Inversions,409,2177,2177
LARSQR31,Largest Square in the garden,677,2179,2179
BBRICKS,Beautiful Bricks,1228,2179,2179
CENS20A,Cherry and Bits,1444,2179,2179
BINSTRGAME,Binary String Game,1688,2179,2179
LEBALONS,Little Elephant and Balloons,784,2179,2179
M1,The Mine Field,76,2180,2180
L2,Wildcard Matching,97,2180,2180
PPDIV,Perfect Power Divisors,757,2180,2180
SEATL,Sereja and Two Lines,799,2181,2181
SSO,Chef Is Just Throwing Random Words,1585,2181,2181
L56LABY,Chef and Escaping from the Labyrinth,760,2182,2182
NETWORK,Wireless Network,97,2184,2184
BIGRES,The Biggest Restaurant,791,2184,2184
GEARS,Gears,943,2184,2184
XORIT,Xor It,798,2185,2185
ANKPAREN,Longest non regular parentheses sub-sequence,623,2187,2187
BINTREEQ,Queries on a Binary Tree,601,2187,2187
RRUN,Los Pollos Hermanos,472,2187,2187
CHEFGM,Chef Game,700,2188,2188
CHEFPSA,Chefina and Prefix Suffix Sums,1671,2189,2189
UWCOI20D,Base Plans,378,2189,2189
CHEFEXQ,Chef And Easy Xor Queries,1538,2189,2189
LIGHT,Lights,442,2190,2190
DLTNODE,Sardar and GCD,941,2190,2190
MEXYARR,Mexy Array,1326,2190,2190
BROCLK,Broken Clock,1206,2193,2193
SORTSEGS,Sorting Segments,905,2193,2193
SQUAGAME,Squares Game,79,2193,2193
PYRAMIDMOVES,Pyramid Traversal,1501,2194,2194
VSTRING,Valid String,1290,2194,2194
CIRCHAOS,Circle of Chaos,2085,2195,2195
CHEFUNI,Chef and Universe,812,2196,2196
MAGICHF2,Magician versus Chef 2,1055,2196,2196
N2,Heroes of Magical Might,68,2196,2196
RSRECIPE,Restore the Recipe,237,2196,2196
PERMAND,Permutation AND,1148,2197,2197
MBOARD,Magic Board,670,2197,2197
WEIRDO,From Zero to Infinity,1223,2197,2197
CHINSM,Chef and insomnia,1161,2197,2197
JUNONGF,Juno Puzzle for May,677,2197,2197
YVNUM,Yalalovichik Numbers,905,2198,2198
NUMPATH,Number of Paths,280,2198,2198
XOREQN,Xor Equation,2081,2198,2198
CHEFMATH,Chef and math,1065,2200,2200
PARPERM,Partition It,1488,2202,2202
RANDGAME,Random Game,536,2202,2202
KBIGNUMB,Eugene and big number,951,2203,2203
PGRID1,Point Grid,911,2204,2204
TREEGAME,Tree Game,1305,2204,2204
EXPGAME,Exponential Game,380,2205,2205
DELARRAY,Delete a Subarray,660,2205,2205
CHINFL,Chef and Inflation,641,2205,2205
FRJUMP,Chef and cities,946,2206,2206
ICM2003,Is This JEE,909,2206,2206
CHEFBR,Chef and Bracket-Pairs,948,2207,2207
CIRMERGE,Circular Merging,1368,2208,2208
PAINTING,Crease Painting,92,2208,2208
NX,The Best Tower,4114,2209,2209
MATRIX2,Matrix,803,2209,2209
CHSGMNTS,Chef and Segments,953,2210,2210
SWARM,Swarm of Polygons,62,2211,2211
RICHSTR,Rich Substrings,1393,2211,2211
CHEFPRES,Chef Under Pressure,565,2211,2211
STEPNUMS,Stepping Numbers,119,2211,2211
ANUMLA,Mahesh and his lost array,3383,2212,2212
MINOPS,Simple Operations,2534,2212,2212
LFSTACK,Lock-Free Stack,1182,2213,2213
DORADM01,Lights Out,47,2213,2213
TKCONVEX,Two k-Convex Polygons,468,2214,2214
AMSTRING,Andrew and the Strings,391,2216,2216
PARPOLY,Polynomial Partition Function,276,2216,2216
DIGFORST,Digits Forest,233,2217,2217
STROPERS,String Operations,2616,2220,2220
DIANE,Yet Another Crossover Episode,1449,2221,2221
FIBQ,Fibonacci Queries,840,2222,2222
KTHMAX,Kth Max Subarray,669,2223,2223
PSHTTR,Pishty and tree,1257,2225,2225
SEVENSEG,Corrupted Seven-Segment Display,424,2226,2226
REMBAL,Remove Balance,695,2231,2231
SEAD,Sereja and D,739,2233,2233
METEORAK,Meteor,670,2233,2233
CHEFTWOS,Chef and Two String,774,2233,2233
ICL1905,Earning A Profit ,640,2233,2233
COPAR,Cute Chef Gift,1051,2235,2235
TAKEAWAY,Zeta-Nim Game,189,2235,2235
XOR,Xor it,259,2236,2236
POINPOLY,Points Inside A Polygon,1069,2238,2238
KNPSK,Knapsack Problem,1346,2239,2239
BMASTER,Blade Master,387,2239,2239
CHSTR,Chef and String,1160,2239,2239
CLUSCL,Useless Clocks,203,2240,2240
BINFUN,Binary Concatenation ,1917,2240,2240
MINIKILL,Corruption in Freedonia,352,2240,2240
SUBTRCOV,Minimum Subtree Cover,1970,2241,2241
EQUATIO,Equation Solver,131,2241,2241
TSHIRTS,Little Elephant and T-Shirts,3087,2242,2242
COLCHAIN,Colorful Chain,72,2243,2243
ANTSCHEF,Chef and Ants,2353,2244,2244
ALIENIN,Alien Invasion ,1801,2244,2244
JTREE,JosephLand,1088,2245,2245
STBMEX,Stable Mex,1192,2245,2245
EXPGCD,Expected GCD,318,2245,2245
TREEROOT,Root of the Problem,6487,2247,2247
UWCOI21C,Organisation,552,2249,2249
BUILDING,Head office building,70,2249,2249
INTREP,Interesting Representation,1623,2251,2251
TOOMEAN,Too Mean,700,2254,2254
MOU2H,Mountain Holidays 2,842,2254,2254
ODDARY,Odd Array,1241,2255,2255
COOKOFF,Choosing Cook Off Problems,74,2255,2255
MVAL,Maximise Subsequence Value,1746,2255,2255
URBANDEV,Urban Development,541,2255,2255
RGBCONST,RGB Construction,1177,2256,2256
WPROB,The Warehouse,301,2256,2256
ABITEZ,A Bit Easy,1267,2256,2256
LSTBTF,Smallest Beautiful Number,1137,2258,2258
STICNOT,Sticky Notes,1108,2258,2258
JADUGAR,Chef and Same Old Recurrence,340,2260,2260
KSUM,Maximum K Sums,725,2260,2260
PSHTRG,Pishty and Triangles,1635,2261,2261
ANUCBC,Cards, bags and coins,866,2262,2262
TREEXOR,Accurate XOR,996,2262,2262
CHAHG,Chef and His Garden,684,2263,2263
MARRAYS,Chef and Magic Arrays,1041,2263,2263
PPXOR,Polo the Penguin and the XOR,781,2263,2263
PSHTBRTH,Pishty and birthday,775,2264,2264
ABCSTR,ABC-Strings,1595,2264,2264
ASHIGIFT,Saving a gift of love,5231,2265,2265
SEABAL,Sereja and Ballons,651,2265,2265
TREETREE,Tree of Trees,496,2266,2266
COINDENO,Coin Denominations,53,2267,2267
TICTACTO,Tic Tac Toe,1638,2270,2270
LCH15JEF,Just multiply,430,2270,2270
PERFNEC,Perfect Necklace,126,2270,2270
ALTERSUM,The Alternating Sum,809,2273,2273
CHEFFA,Chef And Fibonacci Array,1031,2273,2273
DIVGAME,Game of Divisors,615,2274,2274
HOB2,Hotel Balifornia 2,207,2274,2274
ADAROKS2,Ada Rooks 2,551,2274,2274
INTERVAL,Interval Game,807,2275,2275
XOMMON,Longest Xommon Subsequence,196,2276,2276
DIVQUERY,Chef and The Divisibility Queries,620,2276,2276
ENERGY,Dance Floor Energy,43,2276,2276
SUBLCM,Subarray LCM,1892,2277,2277
COOKOFF2,The Grand Cook Off,49,2278,2278
XDCOMP,Xor Decomposition,369,2279,2279
TACNTSTR,Counting Strings,599,2279,2279
NOPAL2,Palindromes Not Allowed,614,2279,2279
PROC18D,Algebra Score,323,2280,2280
BEARSEG,Bear and Segments,4450,2280,2280
LAPD,Biladerim Icin,1090,2281,2281
PRUNING,Pruning Trees,87,2284,2284
IOPC17D,Christmas Time,90,2284,2284
RCTEXSCC,Expected Number of SCCs,733,2284,2284
EDGEDIR,Directing Edges,769,2285,2285
LUCKYSWP,Little Elephant and Swapping,92,2285,2285
DALGONA,Dalgona Treat,1375,2286,2286
BLOCKING,Block Game,332,2286,2286
CHFIMPRS,Impressing Chefina,831,2286,2286
CHEFYODA,Chef and Yoda,696,2288,2288
MINMAXEQ,Min Max Equality,606,2288,2288
CHEFGRPH,Time to Study Graphs with Chef,712,2290,2290
DRMP,Dream Problem,235,2290,2290
A5,Packing the Boxes,53,2291,2291
TRIPCOST,Optimal Trip,90,2292,2292
CHEFD,Chef and medium problem 2,878,2293,2293
LEMOVIE,Little Elephant and Movies,588,2293,2293
HCLEAN,House Cleaning,142,2294,2294
ANGGRA,Angry Grandfather,538,2294,2294
SHIFTPAL,Shifted Palindrome,384,2296,2296
SEATSTR2,Sereja and Two Strings 2,492,2296,2296
STREDUC,Reduce string,83,2297,2297
HPARITY,Coloring in Hypercube,58,2297,2297
DESTCELL,Destroy Cells,813,2297,2297
CNR,Combinatorial Numbers,77,2298,2298
ALTDIA,Alternating Diameter,390,2300,2300
CONVAIR,Convenient Airports,350,2300,2300
STRINGRA,Strings and Graphs,713,2300,2300
MTRWY,Matrix,820,2301,2301
GENETICS,Genetics,142,2301,2301
RGAND,Range AND,955,2301,2301
FUZZYLIN,Fuzzy Linear Combinations,1040,2301,2301
LOWSUM,Lowest Sum,6484,2302,2302
REVERSED,The Reversed World,38,2302,2302
CLONES,Attack of the Clones,88,2303,2303
FINDMOD,Find the Modulus,1138,2304,2304
SEATSR,Sereja and two strings,995,2304,2304
MAXTOPO,Maximum Topological Sort,1597,2304,2304
CHESUB,K-Subarrays,2004,2306,2306
SUMXOR2,XOR Sums,1794,2306,2306
ARIGEOM,Arigeom Beats,263,2307,2307
UKROBOT,Robot Detector,1083,2307,2307
CHSTAMP,Chef and collection of stamps,552,2307,2307
MLCHEF,Merciless Chef,577,2308,2308
CYLINDER,Cylinder,476,2309,2309
ENGLISH,English,1263,2310,2310
MINESREV,Minesweeper Reversed,88,2311,2311
EXACTWAL,Exact Walks,26,2312,2312
SLIPPERS,Guests like slippers,1323,2312,2312
OVENTIME,Renting Spare Oven Time,33,2313,2313
G4,Alien language,37,2314,2314
MPROD,Minimum Product,154,2314,2314
MAXBTY,Maximize Letter Beauty,985,2314,2314
NTHCIR,Rohith and Circles,604,2315,2315
SEAPROAR,Sereja and Random Array,585,2315,2315
BGQRS,Big Queries,743,2315,2315
SONGSHOP,Music Shopping,440,2316,2316
CYCLRACE,Cyclist Race,864,2316,2316
CHANDF,Chef and Bitwise Product,1811,2316,2316
WLDRPL,Wildcard Replacement,1220,2317,2317
PRESUFOP,Prefix Suffix Operations,739,2317,2317
SEDMAX,Sed Max,1461,2317,2317
ALT7STR,Alternating Strings,509,2318,2318
MERGEBS,Merging Binary Strings,2178,2318,2318
TRAINING,Selection for Training Camps,89,2318,2318
SHEBRU,Charles and the BRUTAL subsequences,109,2319,2319
CENTREE,Centeroid,517,2319,2319
SEALUP,Sealing up,399,2319,2319
CHEFBEST,Chef and his Best Friend,569,2321,2321
MAXMEXPATH,MEX on Trees,642,2322,2322
ABABAABA,ABABAABA,344,2322,2322
DIVPRO,Dividing Products,401,2322,2322
TEAMSIZE,Team Formation,247,2322,2322
SWAPGAME,Make that Array!,1210,2323,2323
PDSNUM,PDS Number,155,2323,2323
L5,Place the balloon,46,2323,2323
THROWTAKE,Throw and Take,827,2323,2323
CAOS3,CAO Stage-3,361,2323,2323
ABROADS,Ancient Berland Roads,1098,2324,2324
LUCKY4,Lucky Array,134,2325,2325
CHEFQUE,Chef and Queries,1159,2327,2327
CHCINEMA,Chef and cinema,484,2327,2327
CHEFTRIP,Chefina on a Trip,309,2328,2328
CHEFINV,Chef and Swaps,586,2329,2329
MINSUBAR,Minimum SubArray,591,2329,2329
DENSEGRP,Dense Graph,1340,2330,2330
RRFRNDS,Friends,1858,2331,2331
NONPALIN,First non-Palindrome,57,2332,2332
LEBLOCKS,Little Elephant and Blocks,457,2333,2333
GST,Generalized Spanning Trees,38,2333,2333
TWOFL,Two Flowers,848,2336,2336
CHFWAR,Codechef War,770,2336,2336
SQNUMBF,Square in numbers,610,2337,2337
HAUNTED,Haunted Maze,69,2337,2337
RECRECOV,Receipt Recovery,525,2340,2340
PRFCTN,Perfection,300,2340,2340
NWAYS,Number of Ways ,626,2341,2341
KCOMPRES,Coordinate Compression ,651,2341,2341
TASKTIME,Task Times,699,2341,2341
EXODIA,The Kingdom of Exodiastaan,69,2341,2341
TANDC,Tracy and Charlie,71,2343,2343
SUBSGM,Nice SubSegments,187,2344,2344
PRFYIT,Purify It,605,2344,2344
CAREFUL,Careful Calculation,74,2344,2344
CSUBQ,Chef and Subarray Queries,757,2345,2345
GPD,Gotham PD,850,2346,2346
FAVNUM,Favourite Numbers,273,2347,2347
DYNAINV,Dynamic Inversion,495,2347,2347
KLPM,Kira Loves Palindromes,740,2347,2347
BITSWAPS,Bitwise swaps,811,2348,2348
BB,Billboards,106,2348,2348
OLDFAR,Old Farmer,214,2349,2349
COINCHNG,Paying optimally,71,2349,2349
COOKGAME,Cooking Game,396,2349,2349
MAXTAX,Maximize the Tax,259,2349,2349
COOLCHEF,Chef and His Dish,336,2349,2349
ARRAYSORTING,Array Sorting,473,2349,2349
MTRXMOD,Matrix and Chef,478,2350,2350
SPTREE,A Special Tree,1250,2350,2350
EXUNC,Yet Another Partition Problem,1527,2350,2350
CHKPTS,Checkpoints,1203,2350,2350
DEVGOSTR,Devu and good strings,477,2351,2351
ENCODING,Encoding,1222,2351,2351
HEDWIG,Hedwig The Smart Bird,122,2353,2353
CHRL4,Chef and Way,3037,2354,2354
BLINE,BLACK LINE,198,2354,2354
TYTACTIC,Tywins Tactics,1075,2354,2354
DRGNDEN,Chef and Dragon Dens,1541,2355,2355
SUBSFREQ,Subsequence Frequency Counting,1477,2357,2357
CHAOSEMP,Destroy the EMP Chip,1253,2357,2357
EVENPOLY,Even Coefficients,49,2358,2358
FRMQ,Chef and Array,1423,2360,2360
LYRC,Music &amp; Lyrics,747,2360,2360
BURARRAY,Igzi and Burly Array,732,2360,2360
RIFFLES,Chef and Riffles,1372,2360,2360
EXPXOR,Expected Xor,425,2363,2363
MEDMAX,Median Rearrangement,1110,2364,2364
LMA1,Lucy and the Math Analysis,76,2366,2366
ABGAME,A-B Game,436,2366,2366
FSTSQ,Fast squarer,267,2366,2366
TREEPERM,Tree Permutations,1330,2367,2367
ANCOIMP,Anticommutative implication,408,2367,2367
SEAGM2,Sereja and Game 2,519,2367,2367
GAMEAAM,Subtraction Game,356,2367,2367
CHGCDG,Chef and GCD Game ,360,2368,2368
PLNTPATH,Planetary Path,336,2368,2368
ATWNT,Another Tree with Number Theory,1280,2368,2368
SUBJUMP,Subarray Jumps,717,2369,2369
ARITHPR,Longest Arithmetic Progressions,49,2369,2369
EXERCISE,Fitness Exercises ,365,2370,2370
DIGITSEP,Digits Cannot Separate,544,2371,2371
POWERMUL,Fombinatorial,639,2372,2372
LEBINARY,Asmany Number Verification,96,2372,2372
CHFDIV,Must Be Divisible,154,2373,2373
INMAT,Interactive Matrix,184,2373,2373
SEAGCD2,Sereja and GCD 2,300,2373,2373
LUCKG,Lucky Game,526,2374,2374
ABX02,Too Much Sweetness,374,2374,2374
CHSEQ22,Chef and Favourite Sequence,434,2375,2375
D4,Primes in the GCD table,138,2375,2375
M4,Toll Trolls,70,2375,2375
GENIND,Generalized Independent Sets,62,2376,2376
SEALCM,Sereja and LCM,625,2376,2376
CHEFIHG,Chef and Land,413,2378,2378
RUNDIR,Run Direction,317,2379,2379
CLASSES,Minimal Travel Time,525,2379,2379
FACTORY,Optimizing Production and Sales,2028,2381,2381
TRDST,Yet Another Tree Problem,291,2382,2382
FRIENDGR,Friend Groups In A Line,1260,2382,2382
ICECREM,Ice Cream Queue,223,2382,2382
RUSHHOUR,Rush Hour,61,2382,2382
TASUMOBC,Sum Of Binomial Coefficent ,195,2383,2383
STMINCUT,S-T Mincut,385,2383,2383
TDISTS,Tree Distances,1275,2383,2383
LEMAGIC,Little Elephant and Magic,242,2383,2383
LCM,Adding Least Common Multiples,107,2383,2383
HIRINGWO,Hiring Workers,1026,2384,2384
FARASA,Furik and Rubik and Sub Array,579,2384,2384
PRDIVSUM,Sum Divides Product,67,2384,2384
FLY,Fly-overs,124,2384,2384
SERVERS,Communicating Servers,45,2386,2386
GRAPLANE,Graph on a Plane,50,2387,2387
MTMXSUM,Matrix Maximum Sum,403,2387,2387
TREE3,Triple-tree decomposition,212,2387,2387
CYCLCSUM,Maximum Subsequence Sum,565,2388,2388
DFMTRX,Doofish Matrix,734,2389,2389
CIRCLES2,Two Circles,555,2391,2391
MAKPALIN,Make Palindrome,278,2391,2391
DIVSUBS,Divisible Subset,1720,2392,2392
PALIPALI,Palindrome Palindrome,97,2392,2392
LUCKYDAY,Lucky Days,92,2392,2392
MANGOMKT,Mango Market,909,2393,2393
WRDVLS,Weird Values,577,2393,2393
ENG5,Ross goes for Shopping,175,2396,2396
CLGAME,Up for a Game,250,2396,2396
SEAGCD,Sereja and GCD,583,2396,2396
LAZER,Lasers Everywhere,1094,2396,2396
VALET,Valet Parking,126,2397,2397
BLOCKDRO,Block Drop,77,2397,2397
WPLAY,Word Play,290,2397,2397
CHONQ,Cheating on Queue,634,2398,2398
SUBARR,Perfect Subarrays,402,2398,2398
SHOPTRIP,Bear and Shop Trip,567,2399,2399
LEBOXES,Little Elephant and Boxes,218,2399,2399
DDIMMST,D-Dimensional MST,1172,2399,2399
WALL,Wall,138,2401,2401
BUYLAND,Buying Land,64,2402,2402
MISINT2,Misinterpretation 2,110,2405,2405
SOCIAL,Dinner Party Socializing,63,2405,2405
MATPER,Matchable Permutations,187,2407,2407
REDBLUE,Red and blue points,390,2408,2408
LCH15CD,Candidate walk,188,2408,2408
FAILURE,Single Point of Failure,512,2408,2408
EQUAKE,Earthquake,662,2409,2409
TRVLCHEF,Travelling Saleschef,268,2409,2409
CARR,Construct Array,881,2410,2410
RANKA,Ranka,426,2410,2410
SHORTCIR,Shortest Circuit Evaluation,93,2410,2410
LIGHTING,Lighting the shop,30,2410,2410
PAINTBOX,Painting the Boxes,132,2411,2411
MINSUB,Minimum Longest Substring,382,2412,2412
BICLIQUE,Searching for a Biclique,519,2414,2414
TRIQUERY,Triangular Queries,362,2415,2415
BEARS,Bears and Bees,48,2415,2415
CHEFGIRL,Chef and Girls,346,2417,2417
HOB,Hotel Balifornia,244,2419,2419
MAXOR,Good Pairs,698,2419,2419
DEVHAND,Devu and his three Hands,286,2420,2420
RNDGRID,Bear and Random Grid,398,2420,2420
SECRETMI,Secret Mission,435,2421,2421
SKIRES,Ski Resort,83,2421,2421
CHEFCIRC,Chef and Circle,485,2422,2422
ACCBIP,Insanely Hard School Exams,977,2423,2423
ESCTRE,Escape the Tree ,673,2423,2423
PROC18C,Awkward Pairs,248,2425,2425
LEFEED,Andrew and the Birthday,144,2425,2425
SPRALL,Separate Them All,505,2425,2425
GROWGOLD,Golden Trees,238,2426,2426
XORCMPNT,Bitsetbaba and Power Grid,485,2426,2426
KCHIPS,Angry Chef - Crispy Chips,74,2427,2427
VALVEX,Valentine Vex,370,2429,2429
ANUBGC,Book Game with Chef,505,2429,2429
GRUSORT,Is it Sorted or Not, That is the Question,199,2429,2429
CPCOMP,Coprime Components,237,2430,2430
UWCOI20C,Mercury Poisoning,235,2432,2432
SEATR2,Sereja and Tree 2,361,2432,2432
RRGAME,Game,268,2433,2433
FALLDOWN,Remys last tour,48,2434,2434
SUBARRAY,Parenthesis with Maximum Sum Subarray,404,2435,2435
SEAPERM2,Sereja and Permutations,375,2436,2436
INTCONCA,Integer concatenation,809,2436,2436
PERSHFTS,Cyclic shifts in permutation,394,2436,2436
CHEFSOC,Chef and Soccer,481,2436,2436
EXPPERM,Expectations on a Permutation,371,2436,2436
CIRCLE,Minion Circle,66,2437,2437
COMPLEXT,Complex Spanning Tree,1464,2437,2437
PDELIV,Pizza Delivery,290,2438,2438
SHAIKHGN,Funny gnomes,460,2438,2438
